ra,dec,z,zErr,spectroFlux_u,spectroFlux_g,spectroFlux_r,spectroFlux_i,spectroFlux_z,class
1.8090249,0.84399931,0.6171373,0.000196146,0.4890519,0.5219848,1.782204,4.836239,7.782469,GALAXY
1.8193101,0.61300549,0.4159229,0.000110957,0.2579577,1.176772,4.952026,9.331362,15.18309,GALAXY
1.8039057,0.3942532,0.2548205,4.64E-05,1.287585,3.343332,13.03749,21.6238,31.91614,GALAXY
1.8824167,1.2218461,0.291829,4.90E-05,0.2643583,2.455832,12.44017,24.13094,37.34711,GALAXY
1.8765357,1.2493923,0.1836039,2.40E-05,1.580516,9.017198,26.60189,41.23342,56.46589,GALAXY
1.8477023,1.110503,0.599501,0.000130718,0.1412428,1.051761,2.633792,5.541151,8.435369,GALAXY
1.8946193,1.1797135,1.089955,0.000250679,7.435887,9.187423,12.65691,12.19921,12.05678,QSO
1.8413572,1.2149079,2.362774,0.000279755,1.061401,3.720658,2.938686,2.815621,3.593049,QSO
1.8797836,1.134598,3.148052,0.000131249,-0.05971298,4.603622,5.002545,5.434278,5.499038,QSO
1.816053,1.1021103,0.3811008,1.99E-05,1.049233,1.322488,2.972963,3.855275,4.983329,GALAXY
1.8065226,1.0537902,0.5480276,0.000176218,0.1883967,0.5374468,2.390884,6.426538,9.906975,GALAXY
1.8685272,0.934731,0.09946867,2.45E-05,3.388688,8.770135,20.59993,29.605,40.63902,GALAXY
1.8433035,0.92757021,0.5458006,0.000109352,0.1678259,1.385335,5.357396,11.60926,18.09734,GALAXY
1.8477136,0.96879296,0.5418211,0.000136733,-0.7444994,0.471018,1.829788,5.934968,9.098392,GALAXY
1.8713266,0.83342258,0.3443241,1.87E-05,2.431406,2.201571,4.938933,6.692943,9.877839,GALAXY
1.8895549,0.83119004,0.5402995,0.000101031,0.7106473,0.6343588,3.124698,7.823661,13.12442,GALAXY
1.8861745,0.6682584,2.712809,0.000161245,2.362322,3.697879,3.827038,3.414123,4.633536,QSO
1.893322,0.75834464,0.6289378,0.000130169,-0.3969386,0.4910208,2.367594,7.293167,12.48288,GALAXY
1.8642432,0.6683851,0.2577946,3.92E-05,1.436035,4.094954,15.87948,27.87185,41.36289,GALAXY
1.8989378,0.65318429,0.5697587,6.62E-05,0.8077054,1.050993,2.934462,6.241223,9.665808,GALAXY
1.907762,0.61600811,2.608776,0.000347992,2.632622,4.185506,4.719563,4.803958,6.471665,QSO
1.9284424,0.6291395,0.4904752,9.11E-05,1.379923,1.073812,5.225855,11.00767,16.83076,GALAXY
1.866875,0.57121717,0.1969511,2.77E-05,2.304203,7.089941,25.46826,41.97474,60.17836,GALAXY
1.9086371,0.50346414,0.544741,0.000177749,0.5506198,0.4693801,2.329194,6.052872,10.09865,GALAXY
1.8202506,0.5331026,0.2641418,3.74E-05,0.8310603,4.133659,17.08508,29.17381,41.59188,GALAXY
1.8030042,0.37188064,0.6502017,0.000212549,-0.3392866,0.2644349,1.653945,5.344025,8.949098,GALAXY
1.8778505,0.36982034,0.3277532,4.16E-05,-0.3607929,2.251893,11.40932,20.61656,30.61061,GALAXY
1.9151621,0.2575155,0.4922448,0.000131786,0.7859918,1.118524,4.730271,11.5667,20.05703,GALAXY
1.8208109,0.34891279,-0.000282368,9.77E-06,35.17229,64.13687,95.86761,113.1409,122.5692,STAR
1.8842016,0.19551489,0.6964061,0.000106408,-0.000826675,1.174802,2.756548,6.483366,10.68885,GALAXY
1.8142637,0.26066262,0.2589444,3.47E-05,5.251086,6.460643,14.52252,22.1978,33.57244,QSO
1.8496895,0.15222136,0.7186374,7.62E-05,0.9293317,0.6934619,1.917719,4.961695,8.490186,GALAXY
1.840427,0.13379084,0.5122361,0.000137065,-0.05973784,0.3877892,2.762239,7.060156,12.63951,GALAXY
1.835144,0.050637141,0.4566433,7.43E-05,0.4151689,1.338122,4.653459,8.489451,12.95682,GALAXY
2.0181556,1.3204005,-0.000370684,1.02E-05,36.12325,61.41363,78.96291,83.73669,84.72221,STAR
1.9631113,1.3557339,-0.00052823,1.62E-05,12.90702,25.18818,37.64643,42.60073,43.2122,STAR
1.9828136,1.2204638,0.5056667,0.000131265,0.585317,0.6197465,3.612047,8.275335,13.29296,GALAXY
2.0060648,1.091273,0.5475843,0.000157845,-0.2413914,0.4503117,3.142636,8.460202,13.11026,GALAXY
1.9362245,1.2399025,2.595848,0.00043824,2.99634,3.204624,3.576455,3.628794,4.687881,QSO
1.9300342,1.0246269,0.599147,0.000161695,0.3112957,0.3130511,2.522678,7.313082,11.73282,GALAXY
2.0303969,1.0591825,0.5330515,9.81E-05,0.5515778,0.9575471,4.977752,10.5403,15.02304,GALAXY
1.9226269,1.202635,0.7772301,0.00013402,3.712542,5.627825,6.115177,6.014155,8.425927,QSO
1.9974402,0.93447496,0.7107601,0.000207437,-0.1130965,0.5891077,2.536822,7.955647,12.35757,GALAXY
2.0294339,1.0943116,0.2835126,5.99E-05,0.4971276,2.336447,10.25428,17.44517,24.57923,GALAXY
1.9958333,0.87056571,0.5397526,0.000141693,-0.04761718,0.2550974,1.823458,4.989546,7.968265,GALAXY
1.9666995,1.0376075,2.60452,0.000496396,0.8937024,2.228863,2.698812,3.084988,3.782967,QSO
1.9816801,0.75487963,0.5066516,0.000128967,-0.0581682,0.7354823,3.795892,8.438932,12.27155,GALAXY
2.0389409,0.82654799,3.293405,0.00027018,0.7208542,2.957309,4.043417,3.743096,3.907163,QSO
1.9451199,0.73087938,0.5413485,0.000156856,0.1103589,0.4009827,2.369798,6.400973,10.45958,GALAXY
1.9604542,0.97089242,0.344984,2.55E-05,6.320399,3.497872,6.687661,7.862924,16.36306,QSO
1.9255731,0.71908133,0.5473841,0.000136396,-0.01498474,0.451466,2.510932,6.578481,10.19917,GALAXY
1.9548678,0.6887808,4.826902,0.000804206,-0.7699655,-0.02524648,1.781827,6.656754,6.759401,QSO
2.0099563,0.69632445,0.744337,0.000171062,0.1183107,0.2385824,1.425407,4.671727,8.364944,GALAXY
2.0097044,0.65860356,-0.000219974,7.25E-05,-0.05195114,0.3070982,1.36895,4.679742,9.905312,STAR
1.94931,0.431906,-0.00015576,1.78E-05,0.3727417,4.652287,17.92501,62.785,130.8042,STAR
2.0331178,0.27330151,0.692539,0.000146437,0.1150945,0.6073033,2.50268,8.434823,15.44263,GALAXY
1.9844485,0.44152957,-8.98E-05,1.21E-05,18.57189,32.2537,44.56832,51.29724,55.79111,STAR
2.0539722,0.24637225,0.5475051,9.09E-05,-0.1895341,0.7782889,3.899206,10.46523,16.87798,GALAXY
1.9810064,0.34149529,0.3187418,2.47E-05,2.371327,2.636074,6.289466,8.645601,11.61925,GALAXY
1.9736263,0.2914442,-2.62E-05,3.65E-05,-0.4355341,0.109265,0.6631562,5.189765,20.95877,STAR
2.0257168,0.024554682,0.6054106,0.000157539,-0.02978413,0.4683581,2.469335,7.251022,12.7052,GALAXY
2.0172162,0.1132674,0.9123683,0.000382229,4.102754,3.77544,4.698824,5.252316,8.314697,QSO
1.928078,1.7439277,0.5911385,0.000241827,0.4659895,0.6120502,2.623072,6.758677,10.83693,GALAXY
2.0304148,1.6999678,0.6256732,0.000341888,0.4321448,0.4068697,1.910658,5.073877,7.145867,GALAXY
2.0260075,1.9930187,0.3694234,6.06E-05,0.7638869,2.095128,11.7134,21.05468,31.00916,GALAXY
1.9906148,1.9001595,0.5465415,0.000142967,0.1859375,0.4557729,2.574337,7.288035,11.59327,GALAXY
2.0433238,2.0200898,0.3650219,5.22E-05,0.3255876,2.353137,13.17645,23.62466,34.34968,GALAXY
1.9342325,2.0080412,0.3704711,5.76E-05,0.6536448,2.414595,12.83597,22.8044,33.31351,GALAXY
1.8369176,1.5947113,0.0949505,1.29E-05,10.27262,41.11012,105.9858,157.8261,218.8502,GALAXY
1.8035546,1.7643051,0.5495982,0.000220011,0.3015415,0.6763109,3.159694,7.69135,12.44719,GALAXY
1.822631,1.9925321,0.4523046,8.13E-05,0.3351114,0.861529,4.32697,8.87606,12.84553,GALAXY
1.8931036,1.966757,0.4527155,0.000119505,-0.02061457,1.151948,5.075337,9.391062,13.54984,GALAXY
1.8953852,1.9247981,0.3269822,3.99E-05,0.778596,3.170873,14.51667,24.71504,34.68401,GALAXY
1.8883343,2.0295375,0.4502241,0.000128196,-0.1400774,0.8747903,3.934068,7.925808,11.68917,GALAXY
1.9057306,2.046238,0.497282,9.15E-05,0.4725468,1.049616,4.948442,11.14144,17.01613,GALAXY
1.9110285,1.2520739,0.505354,0.000157221,0.7699362,0.7596835,3.396562,7.604837,11.69179,GALAXY
1.8656772,1.125958,0.5486758,8.74E-05,0.2188594,1.259631,5.898617,14.31059,21.9123,GALAXY
1.8182823,1.2608695,0.6420842,0.000158071,0.2773913,0.4138732,2.388907,6.927736,10.8752,GALAXY
1.8677172,1.355219,0.08567274,1.22E-05,8.674495,33.48764,87.29794,134.8548,186.8152,GALAXY
1.9133168,1.3948552,0.265116,4.37E-05,0.5117531,4.081893,16.61152,28.18906,40.43047,GALAXY
1.888467,1.4213832,0.5449628,0.000129372,0.5650942,1.064429,3.736677,8.393998,13.5638,GALAXY
1.8288386,1.5364604,0.4131337,8.46E-05,0.3594548,1.19114,5.97542,11.79562,19.10174,GALAXY
1.3589898,1.9796285,0.5051757,9.67E-05,-0.2565168,0.4528706,3.681192,9.421761,14.79704,GALAXY
1.3786884,1.8594181,0.4240831,6.96E-05,-0.169549,1.08927,7.352649,15.40552,22.96906,GALAXY
1.3342672,2.0033118,2.886417,0.000362964,3.210679,5.625125,7.278998,6.858126,6.558326,QSO
1.3783336,1.9316411,-0.000142565,6.71E-06,97.29887,177.5319,253.6074,292.9777,312.0092,STAR
1.3038148,1.2615418,0.7156945,0.00029039,-0.4441915,-0.0850245,0.8236359,4.664546,9.011623,GALAXY
1.316499,1.4310525,0.651709,0.000247083,-0.6868671,-0.1517557,0.8724294,4.459462,8.167889,GALAXY
1.3421383,1.5491411,0.6386299,0.000188219,-0.8290776,-0.01628659,0.9702581,3.83526,6.164922,GALAXY
1.37778,1.042601,0.6329194,7.60E-05,22.98874,30.60886,26.70122,25.99976,24.7883,QSO
1.321886,1.577733,0.5208476,0.00014432,0.1645503,0.334421,2.749987,7.185065,11.71473,GALAXY
1.4054091,1.4337563,0.6319158,0.000154938,0.00223271,0.1415963,1.801762,6.667797,11.17075,GALAXY
1.4320992,1.2858719,0.3903564,5.57E-05,0.4443743,2.834414,15.23771,28.02971,41.73121,GALAXY
1.2985971,1.587789,0.4260631,0.000149762,-0.7203124,0.3598128,2.622679,5.449344,8.493357,GALAXY
1.3207004,1.3322583,0.3830739,5.86E-05,-0.05264349,2.066373,12.28491,22.87659,33.94689,GALAXY
1.4228909,1.316576,0.394862,5.26E-05,0.254509,2.0615,11.14521,20.62152,30.59491,GALAXY
1.3676441,1.5680569,0.6517112,0.000288675,0.03042031,0.08380754,0.7212021,2.848025,4.347998,GALAXY
1.4563305,1.4621174,0.5341011,0.000117576,-0.9533975,0.6553062,3.42616,8.881339,14.22746,GALAXY
1.4645136,1.477775,-0.000856363,3.00E-05,5.844253,12.34249,16.88325,18.985,20.02504,STAR
1.3201156,1.7409586,0.4266503,5.76E-05,0.5073615,1.931215,8.429093,15.16735,22.00182,GALAXY
1.3202113,1.6998305,0.09663039,6.46E-06,7.266021,9.553327,9.784743,13.08408,10.89038,GALAXY
1.2887674,1.8058296,0.8646541,9.07E-05,10.68061,14.63262,17.58007,16.66783,19.39165,QSO
1.3003878,1.8671323,4.22E-05,5.28E-05,2.512516,3.918398,5.538704,5.989694,5.82399,STAR
1.2997559,1.8868234,0.6581442,0.000153939,0.1140454,0.2786545,1.680286,6.089078,9.463389,GALAXY
1.3159046,1.9249844,0.344023,5.28E-05,0.1917902,2.640084,13.46716,23.88804,34.84633,GALAXY
1.3924307,2.5080264,0.06223461,1.85E-05,3.942227,9.383156,24.25596,40.98573,64.29397,GALAXY
1.3241577,2.6064662,0.5734883,0.000134681,0.1588358,0.4597546,2.389313,6.868968,10.9392,GALAXY
1.3054327,2.4321152,0.236895,2.41E-05,2.032775,6.118273,20.75085,33.90306,47.24001,GALAXY
1.319007,2.571754,0.5787739,0.000165397,0.7146775,0.489225,2.440564,6.732711,11.08697,GALAXY
1.3114238,2.2531233,2.434826,0.000620084,2.095761,3.325302,4.096814,4.594189,6.250709,QSO
1.3340782,2.4181375,0.513428,9.82E-05,5.610391,4.272999,5.855163,10.15627,14.36412,QSO
1.3417122,2.286143,0.2933911,5.25E-05,-0.4869048,1.759562,7.222483,13.37092,21.58324,GALAXY
1.3769937,2.3899418,0.7789384,0.000122475,0.1946615,0.6732706,1.619633,4.06583,6.927803,GALAXY
1.3627956,2.4263208,0.2420283,3.12E-05,3.621214,5.431249,19.60335,31.65561,44.31417,GALAXY
1.3389907,2.0931978,0.5517056,0.000105837,0.6122878,0.680171,3.283743,8.551561,13.35023,GALAXY
1.3379492,3.1467095,0.4748474,0.000118448,0.4964505,0.7391297,4.044838,9.100396,13.26452,GALAXY
1.4395999,3.3134175,0.3423936,8.57E-05,0.09893754,1.177193,6.213572,11.68549,17.71995,GALAXY
1.4549166,3.2880406,0.2005804,2.72E-05,1.732251,7.878613,31.68864,53.18919,76.3451,GALAXY
1.3631065,2.9703516,4.109361,0.000363004,0.4419264,1.62471,5.808308,6.693911,6.291679,QSO
1.2999745,3.0670186,0.5065882,0.000104877,-0.05888437,0.8888284,4.200779,9.107097,12.72251,GALAXY
1.46171,3.0911276,0.4753007,0.000113687,-0.2637704,0.7450389,4.059119,8.961784,13.56184,GALAXY
1.5399078,2.9410581,2.403927,0.000264998,2.326001,4.188428,4.108131,4.094856,4.782699,QSO
1.5271976,2.9178134,0.09381553,1.23E-05,5.973279,6.23512,4.867861,5.426279,4.744639,GALAXY
1.4117282,2.8186723,0.4283405,5.97E-05,-0.1251017,1.760137,9.423168,18.79395,29.10954,GALAXY
1.311454,2.7874693,0.3430914,5.99E-05,0.6507508,1.525213,8.586978,16.51836,25.36443,GALAXY
1.3747002,2.7112783,0.3396666,5.28E-05,0.448223,2.411453,11.3457,19.23192,27.21775,GALAXY
1.3537687,2.6309541,0.543633,8.89E-05,-0.1868942,1.179013,5.756209,13.95071,21.45057,GALAXY
1.430033,2.5103434,0.500334,0.000104046,-0.3359069,0.9444244,4.516146,10.37839,16.04885,GALAXY
1.4454003,2.5402474,2.656669,0.001515625,2.638884,1.970069,2.546464,2.441427,3.260079,QSO
1.5066382,2.4800546,0.4714249,9.82E-05,-0.1754262,0.9660688,4.607565,9.670552,14.74131,GALAXY
1.5116121,2.5339618,0.1979046,2.47E-05,3.181889,8.148487,29.29812,48.46986,69.90858,GALAXY
1.4445359,2.3821198,0.8397049,0.000213166,0.2665461,0.2684412,1.512039,4.501732,10.41051,GALAXY
1.3924061,2.2360522,0.5414513,0.000147324,1.114713,0.4477472,2.260004,6.114837,10.39688,GALAXY
1.4774197,2.330453,-8.68E-05,1.01E-05,20.15483,34.244,43.83511,47.05507,47.44247,STAR
1.4479073,2.2377464,0.2945864,3.71E-05,1.987773,3.81191,16.19705,27.79865,39.47823,GALAXY
1.4987691,2.4577256,0.4718082,7.75E-05,0.5560823,0.830874,3.234435,6.214333,9.818252,GALAXY
1.4808358,2.3718683,0.4103789,6.43E-05,1.021106,2.255454,10.74503,20.01883,30.22511,GALAXY
1.4812907,2.1236829,0.4504166,7.22E-05,0.6521105,0.9743907,4.712064,9.691206,15.36893,GALAXY
1.5349243,2.3902803,0.1152976,1.76E-05,6.189958,16.55365,47.12073,76.4882,114.0842,GALAXY
1.4258071,2.0480331,5.88E-05,5.34E-05,0.4482036,0.5518423,2.15606,7.761405,16.5508,STAR
1.4524537,2.1087412,0.1866378,2.15E-05,2.539628,10.56438,34.07705,54.77222,77.99278,GALAXY
1.3604924,2.2256487,0.5405876,0.00013372,0.3472866,0.6603656,2.934227,7.447999,11.77011,GALAXY
1.470631,1.9895886,0.5515693,0.00014639,-0.5068871,0.4698025,2.37724,6.293585,10.48821,GALAXY
1.5370536,2.081801,-0.000341615,0.000140458,1.552283,2.68647,2.522105,2.56172,2.843193,STAR
1.5128554,3.2241949,2.379753,0.000428184,2.703573,3.949311,2.797891,2.399258,2.230975,QSO
1.4244259,3.0515071,0.4743388,8.05E-05,0.1798308,1.153588,5.761373,12.09473,19.57553,GALAXY
1.5358343,2.4406616,-5.88E-05,2.64E-05,7.98933,17.13095,25.29958,28.58832,29.03284,STAR
1.4323928,2.813543,0.6416759,0.000152778,0.7001278,0.3756819,2.309242,7.81389,13.17605,GALAXY
1.5060977,2.5562774,0.2929054,6.90E-05,0.9508046,2.740316,11.96114,21.54579,32.61502,GALAXY
1.4689257,2.8341145,0.1986046,2.63E-05,2.700865,9.91052,34.95545,60.95667,88.82543,GALAXY
1.4893419,3.2424119,0.6615843,0.000204531,0.007858128,0.6907315,2.662688,7.450762,12.93728,GALAXY
1.5417288,3.2893148,2.915999,0.000633005,0.6912918,4.575281,6.98271,9.689645,12.47405,QSO
1.4303631,3.3675928,0.1996905,2.68E-05,2.953066,11.34129,42.62897,72.81455,109.0632,GALAXY
1.4935969,3.2961912,0.6356498,0.000219291,2.376094,1.278435,2.962915,6.854645,10.70169,QSO
1.5004743,3.4334956,-0.000274615,1.01E-05,69.07792,104.8901,131.9917,145.7276,152.7933,STAR
1.3878403,3.2544921,0.5127152,0.000143627,0.2800571,1.012403,4.208316,10.22882,17.59625,GALAXY
1.4134403,3.5584365,0.2685653,4.70E-05,1.720794,4.185728,17.80942,32.39555,49.7257,GALAXY
1.495164,3.4781194,0.468073,0.000180571,-0.3628406,0.6982687,3.707898,7.747125,12.22435,GALAXY
1.4694737,3.5789031,0.270579,4.33E-05,2.289583,4.932749,20.35922,34.86447,51.27793,GALAXY
1.5351274,3.4782444,0.467193,9.84E-05,0.1896728,1.296885,6.697855,14.73096,23.88935,GALAXY
1.4586845,3.6462523,0.4483822,7.21E-05,0.3358736,1.717377,9.205711,19.13975,30.20323,GALAXY
1.3494206,3.7394415,2.425693,0.000556067,5.883841,11.96217,18.48625,23.80736,34.49249,QSO
1.3156952,3.6744425,0.3155423,4.81E-05,0.7888184,3.27034,15.38341,27.24294,40.02994,GALAXY
1.3859941,2.4935379,0.4224317,9.99E-05,-0.5002801,0.9348526,5.841344,11.49341,17.12346,GALAXY
0.53108,4.5904976,0.5379051,0.000243946,0.2246972,0.582303,2.565909,6.270241,9.56251,GALAXY
0.63375,4.4182933,0.6014194,0.000154496,0.7014313,0.8580764,2.189821,4.221815,5.926188,GALAXY
0.57409,4.1915119,0.1725498,3.27E-05,2.295954,5.690686,23.5012,43.62761,66.8871,GALAXY
0.58419,4.3626884,0.591314,0.000248421,1.167558,0.3334001,1.734812,4.476412,7.891615,GALAXY
0.52832,4.1903155,0.5377405,0.000160508,-0.586269,0.4871863,2.334436,5.835107,8.728068,GALAXY
0.67182,4.1062787,0.5368993,0.000193032,-0.5017235,0.4600204,2.436789,6.634593,9.944729,GALAXY
0.696,4.3904628,0.3334137,7.50E-05,0.9093065,2.238366,10.20526,17.212,24.02654,GALAXY
0.74013,4.0990737,0.4168419,6.51E-05,7.025062,8.833108,11.76025,14.55918,17.46806,QSO
0.67346,3.9912322,0.6397986,0.000175591,1.160278,0.9280428,2.189903,4.38341,6.294048,GALAXY
0.68589,3.8817211,0.2331447,3.40E-05,3.753545,8.400233,32.14018,52.44605,72.46896,GALAXY
0.5341,3.7360506,0.7223616,0.000173519,0.7247447,0.1696889,0.9459445,3.80124,6.047409,GALAXY
0.56403,3.7917658,-0.000560901,5.17E-05,5.845504,7.332144,9.483077,10.11212,8.874064,STAR
0.75679,4.4496973,0.7010686,0.000151506,9.649246,11.43976,10.66272,10.12556,10.17643,QSO
0.7678,4.0500603,-0.000980729,5.57E-05,4.006513,6.503525,7.087452,6.988163,7.336457,STAR
0.66877736,1.3372511,0.6344759,0.000190112,-0.3159029,0.287192,1.802427,6.031283,10.43209,GALAXY
0.69483092,1.3106555,0.4231979,5.73E-05,0.1795831,1.62559,9.220943,18.58098,28.59256,GALAXY
0.72611531,1.3928876,0.4151587,6.61E-05,0.5786052,1.83397,9.864038,19.02237,28.05807,GALAXY
0.70278623,1.4121882,0.1036114,1.87E-05,4.055334,15.77833,48.13195,82.28814,126.7737,GALAXY
0.73628734,1.4915921,0.5378245,0.000118282,0.7089581,0.9708636,3.528512,8.037492,13.38619,GALAXY
0.72339332,1.4394153,2.806793,0.000242103,8.834224,19.55759,26.67887,28.58358,30.47065,QSO
0.73291211,1.5691805,2.228362,0.000305525,12.93893,18.83573,21.0707,21.98901,26.21071,QSO
0.74152261,1.5341998,0.1167016,1.35E-05,7.820314,23.60568,60.91809,98.25279,143.4854,GALAXY
0.69919157,1.61932,1.214318,0.000749783,6.491198,6.176206,6.484867,6.043499,5.861798,QSO
0.73605455,1.6817856,-0.000100201,4.54E-05,3.435835,5.365862,6.790403,6.699448,5.813562,STAR
0.6812326,1.042476,0.5427189,0.000116671,1.708104,0.8207095,2.95849,6.935905,11.46447,GALAXY
0.55440936,1.3159248,0.522882,0.000136663,0.1670886,1.15907,4.759305,10.27057,15.96322,GALAXY
0.62350046,1.2910515,0.5269875,0.000118707,0.5829921,0.7439423,3.176073,7.926253,12.85004,GALAXY
0.60510448,1.2772098,0.2386413,3.57E-05,1.49757,4.907864,18.76092,32.03571,46.89124,GALAXY
0.55749546,1.3933106,0.6356991,0.000150789,0.1660843,0.3212686,1.553301,5.132104,8.454522,GALAXY
0.58528016,1.3102116,0.4136612,6.13E-05,0.5482572,2.018199,10.69375,21.3924,33.66848,GALAXY
0.59511267,1.3783061,0.4555525,8.47E-05,0.1590428,0.8926775,4.663472,10.35576,16.53709,GALAXY
0.56371944,1.3423282,0.4518288,8.78E-05,0.04271325,1.032086,3.872871,7.92968,12.52405,GALAXY
0.60591826,1.4123942,0.6074373,0.00013119,0.3615881,0.7301838,2.832365,7.736573,12.85112,GALAXY
0.60563889,1.4573447,0.5200575,0.000152283,-0.3185188,0.449503,2.980774,7.525551,11.7509,GALAXY
0.58448934,1.4846579,0.3428489,6.77E-05,-0.02388921,0.552653,3.166828,6.490887,10.66886,GALAXY
0.67635549,1.3993195,0.5214114,8.22E-05,-0.09281359,0.9522894,4.662339,9.792753,14.68634,GALAXY
0.63373445,1.4727181,0.5547712,0.000154542,0.06679188,0.8905779,3.250088,6.944206,10.42592,GALAXY
0.58147668,1.5521944,0.3653507,5.48E-05,-0.1612402,0.7238093,2.550349,4.301339,5.817279,GALAXY
0.64711291,1.4869261,0.342779,4.57E-05,0.4016597,2.53186,12.58956,21.89631,31.18561,GALAXY
0.68676368,1.5770427,0.6001101,9.77E-05,0.6762872,1.148917,2.898673,5.105748,6.57255,GALAXY
0.59629186,1.5272527,-0.000512725,4.36E-05,2.176102,4.372934,6.122334,6.420605,6.00424,STAR
0.62257142,1.5808546,0.05532023,2.04E-05,1.523073,3.437308,5.309801,6.203491,6.778252,GALAXY
0.63295,1.6441357,0.3981184,7.02E-05,0.09747813,1.679226,7.947108,13.78107,19.80122,GALAXY
0.54119519,1.6313731,0.514737,0.000122798,-0.1741564,0.7280311,3.450943,7.805861,11.29788,GALAXY
0.66116541,1.7104975,2.607545,0.000366806,1.721821,3.163408,4.030003,3.762512,4.806505,QSO
0.61360642,1.7498759,0.1902759,2.38E-05,2.80003,9.903068,31.98139,49.03253,67.82039,GALAXY
0.6176941,1.7082192,-0.000517705,5.47E-05,2.142597,4.158352,3.806936,3.189201,1.775003,STAR
0.56317685,1.7535869,0.3437723,7.54E-05,0.4790687,1.798076,7.592749,13.59439,19.94729,GALAXY
0.67027986,1.6287135,-0.000417601,1.06E-05,26.72276,41.799,52.91035,56.16593,55.67381,STAR
0.65400962,1.812945,1.044553,0.000458861,1.897098,3.18545,3.841136,0.9755663,1.676832,QSO
0.52981206,1.7545077,0.3443826,5.30E-05,1.225166,2.191686,9.95001,16.35385,22.11911,GALAXY
0.57855057,1.906573,0.5691119,0.00017999,0.9203678,0.5952619,2.121683,4.740218,7.48052,GALAXY
0.72909559,1.8449458,0.3441404,3.67E-05,0.4984189,2.31651,10.78244,18.94814,27.33755,GALAXY
0.70676314,1.8563196,-5.86E-05,6.16E-05,1.100805,1.134547,3.185497,7.601212,12.80314,STAR
0.58899906,1.8026251,-0.000135083,1.21E-05,21.26314,33.63177,42.36617,45.01654,44.01202,STAR
0.64029022,1.8786166,2.574519,0.00021227,2.935105,3.440655,2.606452,1.172009,-0.4851238,QSO
0.53054298,1.7915113,0.4696079,0.000106246,0.8712049,0.9240118,4.357624,8.509199,11.67985,GALAXY
0.72428047,1.9289549,0.4690779,0.000167366,0.04696545,0.4641334,3.013954,6.832027,11.6164,GALAXY
0.60312459,1.9502224,0.7248091,0.000163526,0.2168234,0.194771,1.466224,5.575719,9.631815,GALAXY
0.75246185,1.9912302,0.4082136,8.04E-05,-0.2569612,1.231467,6.449755,11.84711,16.57341,GALAXY
0.54123451,1.4144971,2.851859,0.000857527,1.853279,2.277248,2.443067,1.885444,0.852798,QSO
0.62719946,2.6354399,0.5279568,0.00010585,0.6311883,0.9636775,2.935663,5.658632,8.44071,GALAXY
0.53142403,2.6471594,-0.000783522,8.11E-05,3.178049,4.013872,5.03324,5.564791,6.455302,STAR
0.68233941,2.6346857,0.5031247,7.91E-05,1.502237,1.315098,4.829767,9.747722,15.9378,GALAXY
0.53233129,2.3342943,0.4277527,5.88E-05,0.5956974,2.131122,9.230142,17.93276,27.76642,GALAXY
0.71132647,2.5331622,0.7239102,3.51E-05,3.194471,3.998907,5.221834,9.558502,13.5731,GALAXY
0.65150624,2.2938194,0.4227683,8.02E-05,0.9427992,1.755102,6.505979,12.11753,18.93847,GALAXY
0.66395649,2.3357524,0.08936757,1.26E-05,9.573537,32.87155,82.79837,125.5034,177.3157,GALAXY
0.55124362,2.1237729,0.5836725,0.000103591,-0.05129229,0.802974,3.698545,10.74333,18.12279,GALAXY
0.70752981,2.3437595,2.457806,0.000716682,1.290844,1.665547,2.121592,2.503495,4.387982,QSO
0.69745579,2.0732741,0.5646128,0.000174999,0.5503207,0.7853501,2.404612,5.680177,9.234007,GALAXY
